Shipment Number,Fulfillment Type,Shipment Created At,Shipment Status,Fulfiller Name,Accepted At,Product Title,EAN,Sku,Qty,MRP,Promotion Amt,Shipping Charge,Item Total,Payment Method Used,Tracking Code,Shipping Agent Code,Invoice Id,Acceptance TAT Date & Time
17544747475371119064J,RFC Shipment,2025-08-06 15:35:48 +0530,pick_up_confirmed,RRL HR JHJ Luhari 3P RFC,2025-08-06 16:45:16 +0530,Jivo Cold Pressed Kachi Ghani Pure Mustard Oil 5 Litre,,Mustard Oil 5L,1,1250.0,401.0,0.0,849.0,Prepaid_Payments,SF1949980641JIM,Shadowfax,S06ENB5AKFA06926,2025-08-06 18:35:48 +0530
17544747652001818589J,RFC Shipment,2025-08-06 15:36:05 +0530,delivered,RRL HR JHJ Luhari 3P RFC,2025-08-06 16:20:22 +0530,"Jivo Olive Oil Extra Light Daily Cooking 5 Litre (TIN) | Recommendable for Roasting, Frying, Baking All type of Cuisines| Low Saturated Fat, Low Saturated Fat",,Jivo Olive Oil Extra Light 5 Litre,1,6499.0,3900.0,0.0,2599.0,Prepaid_Payments,SF1949964045JIM,Shadowfax,S06ENB5AKFA06922,2025-08-06 18:36:05 +0530
17544778646591952480J,RFC Shipment,2025-08-06 16:27:47 +0530,delivered,RRL HR JHJ Luhari 3P RFC,2025-08-07 16:24:47 +0530,Jivo Cold Pressed Kachi Ghani Pure Mustard Oil 5 Litre,,Mustard Oil 5L,1,1250.0,401.0,0.0,849.0,Prepaid_Payments,SF1956499805JIM,Shadowfax,S06ENB5AKFA07012,2025-08-07 10:27:47 +0530
17544791095611299596J,RFC Shipment,2025-08-06 16:48:30 +0530,pick_up_confirmed,RRL HR JHJ Luhari 3P RFC,2025-08-07 09:39:09 +0530,Jivo Cold Pressed Kachi Ghani Pure Mustard Oil 5 Litre,,Mustard Oil 5L,1,1250.0,401.0,0.0,849.0,Prepaid_Payments,115761162021785,Delhivery,S06ENB5AKFA06951,2025-08-07 10:48:30 +0530
17544802540411965398J,RFC Shipment,2025-08-06 17:07:34 +0530,delivered,RRL HR JHJ Luhari 3P RFC,2025-08-07 09:47:05 +0530,"Jivo Canola Cold Press Oil, 5 Ltr Healthiest Cooking Oil (Pack of 1)",,5 Ltr Canola,1,1650.0,451.0,0.0,1199.0,Prepaid_Payments,SF1950656202JIM,Shadowfax,S06ENB5AKFA06954,2025-08-07 11:07:34 +0530
17544804563111012827J,RFC Shipment,2025-08-06 17:10:56 +0530,delivered,RRL HR JHJ Luhari 3P RFC,2025-08-07 10:25:57 +0530,Jivo Pomace Olive Oil 2 Ltr (Bottle),,Jivo Pomace Olive Oil 2 Ltr (Bottle),1,1449.0,550.0,0.0,899.0,COD,SF1950931989JIM,Shadowfax,S06ENB5AKFA06958,2025-08-07 11:10:56 +0530
17544813072671521669J,RFC Shipment,2025-08-06 17:25:07 +0530,pick_up_confirmed,RRL HR JHJ Luhari 3P RFC,2025-08-07 09:45:06 +0530,Jivo Cold Pressed Sunflower Oil  5 Ltr - Chemical free,,Sunflower 5 ltr,1,1350.0,300.0,0.0,1050.0,Prepaid_Payments,SF1950653021JIM,Shadowfax,S06ENB5AKFA06953,2025-08-07 11:25:07 +0530
17544828336801740511J,RFC Shipment,2025-08-06 17:50:34 +0530,delivered,RRL HR JHJ Luhari 3P RFC,2025-08-07 09:42:29 +0530,Jivo Cold Pressed Kachi Ghani Pure Mustard Oil 5 Litre,,Mustard Oil 5L,1,1250.0,401.0,0.0,849.0,Prepaid_Payments,SF1950649126JIM,Shadowfax,S06ENB5AKFA06952,2025-08-07 11:50:34 +0530
17544834135731260518J,RFC Shipment,2025-08-06 18:00:16 +0530,pick_up_confirmed,RRL HR JHJ Luhari 3P RFC,2025-08-07 15:33:14 +0530,Jivo Cold Pressed Sunflower Oil  5 Ltr - Chemical free,,Sunflower 5 ltr,2,1350.0,600.0,0.0,2100.0,Prepaid_Payments,21194011435361,Delhivery,S06ENB5AKFA07005,2025-08-07 12:00:16 +0530
17544834135731260518J,RFC Shipment,2025-08-06 18:00:16 +0530,pick_up_confirmed,RRL HR JHJ Luhari 3P RFC,2025-08-07 15:33:14 +0530,Jivo Cold Pressed oil Groundnut Oil - 5 Litre | Peanut Oil |Natural Cooking Oil | Chemical Free,,Groundnut oil 5L,1,2800.0,1601.0,0.0,1199.0,Prepaid_Payments,21194011435361,Delhivery,S06ENB5AKFA07005,2025-08-07 12:00:16 +0530
17544837994471938968J,RFC Shipment,2025-08-06 18:06:39 +0530,pick_up_confirmed,RRL HR JHJ Luhari 3P RFC,2025-08-07 13:44:21 +0530,Jivo Cold Pressed oil Groundnut Oil - 5 Litre | Peanut Oil |Natural Cooking Oil | Chemical Free,,Groundnut oil 5L,1,2800.0,1601.0,0.0,1199.0,Prepaid_Payments,115761162120640,Delhivery,S06ENB5AKFA06983,2025-08-07 12:06:39 +0530
17544844051051094364J,RFC Shipment,2025-08-06 18:16:46 +0530,pick_up_confirmed,RRL HR JHJ Luhari 3P RFC,2025-08-07 12:57:45 +0530,Jivo Cold Pressed Kachi Ghani Pure Mustard Oil 5 Litre,,Mustard Oil 5L,1,1250.0,401.0,0.0,849.0,Prepaid_Payments,115761162114174,Delhivery,S06ENB5AKFA06972,2025-08-07 12:16:46 +0530
17544849461941500460J,RFC Shipment,2025-08-06 18:25:47 +0530,delivered,RRL HR JHJ Luhari 3P RFC,2025-08-07 13:03:18 +0530,"Jivo Extra Virgin Olive Oil, 1L for Dressings, Salad and Soups, Dips & Marinades.",,Extra Virgin Olive Oil 1 ltr,1,1590.0,891.0,0.0,699.0,COD,115761162114900,Delhivery,S06ENB5AKFA06974,2025-08-07 12:25:47 +0530
17544858069771865389J,RFC Shipment,2025-08-06 18:40:07 +0530,delivered,RRL HR JHJ Luhari 3P RFC,2025-08-07 10:25:19 +0530,"Jivo Extra Virgin Olive Oil 5 litre | Contains Vitamin E | Low in Saturated Fat | Natural and Cold Pressed Cooking Oil, for Dressings, Salad and Soups, Dips & Marinades (Pack of 1-5L Tin)",,Jivo Extra Virgin Olive Oil 5 litre,1,7999.0,4000.0,0.0,3999.0,Prepaid_Payments,SF1950931421JIM,Shadowfax,S06ENB5AKFA06957,2025-08-07 12:40:07 +0530
17544866772471006555J,RFC Shipment,2025-08-06 18:54:38 +0530,delivered,RRL HR JHJ Luhari 3P RFC,2025-08-07 13:54:14 +0530,Jivo Cold Pressed Kachi Ghani Pure Mustard Oil 5 Litre,,Mustard Oil 5L,1,1250.0,401.0,0.0,849.0,Prepaid_Payments,21194011434963,Delhivery,S06ENB5AKFA06987,2025-08-07 12:54:38 +0530
17544866772471006555J,RFC Shipment,2025-08-06 18:54:38 +0530,delivered,RRL HR JHJ Luhari 3P RFC,2025-08-07 13:54:14 +0530,Jivo Cold Pressed Sunflower Oil  5 Ltr - Chemical free,,Sunflower 5 ltr,1,1350.0,300.0,0.0,1050.0,Prepaid_Payments,21194011434963,Delhivery,S06ENB5AKFA06987,2025-08-07 12:54:38 +0530
17544866772471006555J,RFC Shipment,2025-08-06 18:54:38 +0530,delivered,RRL HR JHJ Luhari 3P RFC,2025-08-07 13:54:14 +0530,Jivo Cold Pressed oil Groundnut Oil - 5 Litre | Peanut Oil |Natural Cooking Oil | Chemical Free,,Groundnut oil 5L,1,2800.0,1601.0,0.0,1199.0,Prepaid_Payments,21194011434963,Delhivery,S06ENB5AKFA06987,2025-08-07 12:54:38 +0530
17544874107301392879J,RFC Shipment,2025-08-06 19:06:51 +0530,canceled,RRL HR JHJ Luhari 3P RFC,,Jivo Extra Light Olive Oil 2 Ltr,,Extra Light Olive Oil 2 Ltr,0,1600.0,0.0,0.0,0.0,Prepaid_Payments,,,,2025-08-07 13:06:51 +0530
17544875031181111689J,RFC Shipment,2025-08-06 19:08:26 +0530,delivered,RRL HR JHJ Luhari 3P RFC,2025-08-07 15:11:58 +0530,Jivo Cold Pressed oil Groundnut Oil - 5 Litre | Peanut Oil |Natural Cooking Oil | Chemical Free,,Groundnut oil 5L,1,2800.0,1601.0,0.0,1199.0,COD,115761162134382,Delhivery,S06ENB5AKFA06999,2025-08-07 13:08:26 +0530
17544887341021715063J,RFC Shipment,2025-08-06 19:28:54 +0530,delivered,RRL HR JHJ Luhari 3P RFC,2025-08-07 13:05:35 +0530,Jivo Cold Pressed Kachi Ghani Pure Mustard Oil 5 Litre,,Mustard Oil 5L,1,1250.0,485.9,0.0,764.1,Prepaid_Payments,SF1951143209JIM,Shadowfax,S06ENB5AKFA06975,2025-08-07 13:28:54 +0530
17544916340371215155J,RFC Shipment,2025-08-06 20:17:14 +0530,delivered,RRL HR JHJ Luhari 3P RFC,2025-08-07 09:25:28 +0530,Jivo Cold Pressed Kachi Ghani Pure Mustard Oil 5 Litre,,Mustard Oil 5L,1,1250.0,401.0,0.0,849.0,COD,SF1950623840JIM,Shadowfax,S06ENB5AKFA06948,2025-08-07 14:17:14 +0530
17544918752001210006J,RFC Shipment,2025-08-06 20:21:15 +0530,canceled,RRL HR JHJ Luhari 3P RFC,,Jivo Cold Pressed Kachi Ghani Pure Mustard Oil 5 Litre,,Mustard Oil 5L,0,1250.0,0.0,0.0,0.0,COD,,,,2025-08-07 14:21:15 +0530
17544922118891456214J,RFC Shipment,2025-08-06 20:26:52 +0530,pick_up_confirmed,RRL HR JHJ Luhari 3P RFC,2025-08-07 12:55:26 +0530,Jivo Cold Pressed Kachi Ghani Pure Mustard Oil 5 Litre,,Mustard Oil 5L,1,1250.0,401.0,0.0,849.0,COD,115761162113861,Delhivery,S06ENB5AKFA06971,2025-08-07 14:26:52 +0530
17544923511921140723J,RFC Shipment,2025-08-06 20:29:11 +0530,delivered,RRL HR JHJ Luhari 3P RFC,2025-08-07 10:25:18 +0530,Jivo Cold Pressed Kachi Ghani Pure Mustard Oil 5 Litre,,Mustard Oil 5L,1,1250.0,401.0,0.0,849.0,COD,SF1950931384JIM,Shadowfax,S06ENB5AKFA06956,2025-08-07 14:29:11 +0530
17544929545351143459J,RFC Shipment,2025-08-06 20:39:15 +0530,pick_up_confirmed,RRL HR JHJ Luhari 3P RFC,2025-08-07 10:21:39 +0530,Jivo Cold Pressed Kachi Ghani Pure Mustard Oil 5 Litre,,Mustard Oil 5L,1,1250.0,401.0,0.0,849.0,COD,SF1950926355JIM,Shadowfax,S06ENB5AKFA06955,2025-08-07 14:39:15 +0530
17544934443771168781J,RFC Shipment,2025-08-06 20:47:24 +0530,delivered,RRL HR JHJ Luhari 3P RFC,2025-08-07 14:03:44 +0530,"Jivo Extra Virgin Olive Oil, 1L for Dressings, Salad and Soups, Dips & Marinades.",,Extra Virgin Olive Oil 1 ltr,1,1590.0,891.0,0.0,699.0,Prepaid_Payments,SF1951179528JIM,Shadowfax,S06ENB5AKFA06990,2025-08-07 14:47:24 +0530
17544936908891658716J,RFC Shipment,2025-08-06 20:51:31 +0530,delivered,RRL HR JHJ Luhari 3P RFC,2025-08-07 12:28:24 +0530,Jivo Cold Pressed Kachi Ghani Pure Mustard Oil 5 Litre,,Mustard Oil 5L,1,1250.0,485.9,0.0,764.1,Prepaid_Payments,115761162106942,Delhivery,S06ENB5AKFA06969,2025-08-07 14:51:31 +0530
17544937481821750511J,RFC Shipment,2025-08-06 20:52:28 +0530,delivered,RRL HR JHJ Luhari 3P RFC,2025-08-07 13:24:26 +0530,Jivo Cold Pressed Kachi Ghani Pure Mustard Oil 5 Litre,,Mustard Oil 5L,1,1250.0,401.0,0.0,849.0,Prepaid_Payments,SF1951153081JIM,Shadowfax,S06ENB5AKFA06980,2025-08-07 14:52:28 +0530
17544956795871772556J,RFC Shipment,2025-08-06 21:24:40 +0530,pick_up_confirmed,RRL HR JHJ Luhari 3P RFC,2025-08-07 15:03:47 +0530,Jivo Cold Pressed oil Groundnut Oil - 5 Litre | Peanut Oil |Natural Cooking Oil | Chemical Free,,Groundnut oil 5L,1,2800.0,1701.0,0.0,1099.0,Prepaid_Payments,115761162132120,Delhivery,S06ENB5AKFA06998,2025-08-07 15:24:40 +0530
17544958101381187451J,RFC Shipment,2025-08-06 21:26:50 +0530,shipment_returned,RRL HR JHJ Luhari 3P RFC,2025-08-07 13:19:07 +0530,Jivo Cold Pressed oil Groundnut Oil - 5 Litre | Peanut Oil |Natural Cooking Oil | Chemical Free,,Groundnut oil 5L,1,2800.0,1601.0,0.0,1199.0,COD,115761162116904,Delhivery,S06ENB5AKFA06978,2025-08-07 15:26:50 +0530
17544975871451342058J,RFC Shipment,2025-08-06 21:56:27 +0530,canceled,RRL HR JHJ Luhari 3P RFC,,Jivo Cold Pressed Kachi Ghani Pure Mustard Oil 5 Litre,,Mustard Oil 5L,0,1250.0,0.0,0.0,0.0,COD,,,,2025-08-07 15:56:27 +0530
17544981897821146392J,RFC Shipment,2025-08-06 22:06:30 +0530,delivered,RRL HR JHJ Luhari 3P RFC,2025-08-07 16:14:05 +0530,Jivo Cold Pressed Kachi Ghani Pure Mustard Oil 5 Litre,,Mustard Oil 5L,1,1250.0,401.0,0.0,849.0,Prepaid_Payments,SF1956492283JIM,Shadowfax,S06ENB5AKFA07010,2025-08-07 16:06:30 +0530
17544982649401564807J,RFC Shipment,2025-08-06 22:07:45 +0530,pick_up_confirmed,RRL HR JHJ Luhari 3P RFC,2025-08-07 15:43:54 +0530,"Sano Sunflower Oil 5 Ltr Pet Bottle - Pure, Nutrient-Rich Cooking Oil with High Smoke Point",,Sano_Sunflower_5L,1,1475.0,676.0,0.0,799.0,Prepaid_Payments,115761162140052,Delhivery,S06ENB5AKFA07006,2025-08-07 16:07:45 +0530
17544993467051449118J,RFC Shipment,2025-08-06 22:25:47 +0530,delivered,RRL HR JHJ Luhari 3P RFC,2025-08-07 10:53:30 +0530,Jivo Cold Pressed Kachi Ghani Pure Mustard Oil 5 Litre,,Mustard Oil 5L,1,1250.0,401.0,0.0,849.0,COD,115761162073891,Delhivery,S06ENB5AKFA06963,2025-08-07 16:25:47 +0530
17544997382141899632J,RFC Shipment,2025-08-06 22:32:19 +0530,pick_up_confirmed,RRL HR JHJ Luhari 3P RFC,2025-08-07 16:12:45 +0530,Jivo Cold Pressed Kachi Ghani Pure Mustard Oil 5 Litre,,Mustard Oil 5L,1,1250.0,401.0,0.0,849.0,Prepaid_Payments,SF1956491294JIM,Shadowfax,S06ENB5AKFA07008,2025-08-07 16:32:19 +0530
17545023424331760600J,RFC Shipment,2025-08-06 23:15:42 +0530,pick_up_confirmed,RRL HR JHJ Luhari 3P RFC,2025-08-07 10:41:33 +0530,Jivo Cold Pressed Kachi Ghani Pure Mustard Oil 5 Litre,,Mustard Oil 5L,1,1250.0,401.0,0.0,849.0,COD,SF1950954332JIM,Shadowfax,S06ENB5AKFA06961,2025-08-07 17:15:42 +0530
17545023807081164903J,RFC Shipment,2025-08-06 23:16:21 +0530,delivered,RRL HR JHJ Luhari 3P RFC,2025-08-07 09:28:07 +0530,Jivo Cold Pressed Kachi Ghani Pure Mustard Oil 5 Litre,,Mustard Oil 5L,1,1250.0,401.0,0.0,849.0,Prepaid_Payments,115761162011860,Delhivery,S06ENB5AKFA06949,2025-08-07 17:16:21 +0530
17545028789471135371J,RFC Shipment,2025-08-06 23:24:39 +0530,delivered,RRL HR JHJ Luhari 3P RFC,2025-08-07 09:20:32 +0530,Jivo Cold Pressed Kachi Ghani Pure Mustard Oil 5 Litre,,Mustard Oil 5L,1,1250.0,485.9,0.0,764.1,COD,115761162003994,Delhivery,S06ENB5AKFA06947,2025-08-07 17:24:39 +0530
17545039800221924578J,RFC Shipment,2025-08-06 23:43:00 +0530,delivered,RRL HR JHJ Luhari 3P RFC,2025-08-07 10:43:53 +0530,Jivo Cold Pressed Kachi Ghani Pure Mustard Oil 5 Litre,,Mustard Oil 5L,1,1250.0,401.0,0.0,849.0,Prepaid_Payments,SF1950956931JIM,Shadowfax,S06ENB5AKFA06962,2025-08-07 17:43:00 +0530
17545045220721961426J,RFC Shipment,2025-08-06 23:52:02 +0530,pick_up_confirmed,RRL HR JHJ Luhari 3P RFC,2025-08-07 13:27:37 +0530,"Jivo Extra Virgin Olive Oil, 1L for Dressings, Salad and Soups, Dips & Marinades.",,Extra Virgin Olive Oil 1 ltr,1,1590.0,891.0,0.0,699.0,COD,115761162118735,Delhivery,S06ENB5AKFA06982,2025-08-07 17:52:02 +0530
17545110207331207677J,RFC Shipment,2025-08-07 01:40:21 +0530,delivered,RRL HR JHJ Luhari 3P RFC,2025-08-07 11:20:16 +0530,"Jivo Extra Virgin Olive Oil, 1L for Dressings, Salad and Soups, Dips & Marinades.",,Extra Virgin Olive Oil 1 ltr,1,1590.0,891.0,0.0,699.0,COD,115761162086966,Delhivery,S06ENB5AKFA06965,2025-08-07 19:40:21 +0530
17545319974371420432J,RFC Shipment,2025-08-07 07:29:58 +0530,pick_up_confirmed,RRL HR JHJ Luhari 3P RFC,2025-08-07 14:48:40 +0530,Jivo Cold Pressed Kachi Ghani Pure Mustard Oil 5 Litre,,Mustard Oil 5L,1,1250.0,401.0,0.0,849.0,Prepaid_Payments,SF1953223253JIM,Shadowfax,S06ENB5AKFA06996,2025-08-08 01:29:58 +0530
17545326608581045227J,RFC Shipment,2025-08-07 07:41:01 +0530,pick_up_confirmed,RRL HR JHJ Luhari 3P RFC,2025-08-07 09:33:53 +0530,Jivo Cold Pressed Kachi Ghani Pure Mustard Oil 5 Litre,,Mustard Oil 5L,1,1250.0,401.0,0.0,849.0,Prepaid_Payments,115761162017810,Delhivery,S06ENB5AKFA06950,2025-08-08 01:41:01 +0530
17545337426731803804J,RFC Shipment,2025-08-07 07:59:03 +0530,pick_up_confirmed,RRL HR JHJ Luhari 3P RFC,2025-08-07 10:31:38 +0530,Jivo Cold Pressed Sunflower Oil  5 Ltr - Chemical free,,Sunflower 5 ltr,1,1350.0,300.0,0.0,1050.0,COD,SF1950942434JIM,Shadowfax,S06ENB5AKFA06959,2025-08-08 01:59:03 +0530
17545340795501407761J,RFC Shipment,2025-08-07 08:04:40 +0530,pick_up_confirmed,RRL HR JHJ Luhari 3P RFC,2025-08-07 10:34:15 +0530,Jivo Cold Pressed Sunflower Oil  5 Ltr - Chemical free,,Sunflower 5 ltr,1,1350.0,300.0,0.0,1050.0,COD,SF1950945528JIM,Shadowfax,S06ENB5AKFA06960,2025-08-07 11:04:40 +0530
17545359441871340309J,RFC Shipment,2025-08-07 08:35:44 +0530,pick_up_confirmed,RRL HR JHJ Luhari 3P RFC,2025-08-07 14:18:55 +0530,Jivo Cold Pressed Kachi Ghani Pure Mustard Oil 5 Litre,,Mustard Oil 5L,1,1250.0,401.0,0.0,849.0,COD,115761162126100,Delhivery,S06ENB5AKFA06991,2025-08-07 11:35:44 +0530
17545360428471856545J,RFC Shipment,2025-08-07 08:37:23 +0530,shipment_returned,RRL HR JHJ Luhari 3P RFC,2025-08-07 14:20:15 +0530,"Jivo Canola Cold Press Oil, 5 Ltr Healthiest Cooking Oil (Pack of 1)",,5 Ltr Canola,1,1650.0,451.0,0.0,1199.0,Prepaid_Payments,SF1951240757JIM,Shadowfax,S06ENB5AKFA06992,2025-08-07 11:37:23 +0530
17545371432801758657J,RFC Shipment,2025-08-07 08:55:44 +0530,delivered,RRL HR JHJ Luhari 3P RFC,2025-08-07 12:15:17 +0530,Jivo Cold Pressed Kachi Ghani Pure Mustard Oil 5 Litre,,Mustard Oil 5L,2,1250.0,902.0,0.0,1598.0,COD,SF1951082345JIM,Shadowfax,S06ENB5AKFA06967,2025-08-07 11:55:44 +0530
17545375839801940571J,RFC Shipment,2025-08-07 09:03:04 +0530,delivered,RRL HR JHJ Luhari 3P RFC,2025-08-07 12:48:36 +0530,"Jivo Extra Virgin Olive Oil, 1L for Dressings, Salad and Soups, Dips & Marinades.",,Extra Virgin Olive Oil 1 ltr,1,1590.0,891.0,0.0,699.0,Prepaid_Payments,115761162112516,Delhivery,S06ENB5AKFA06970,2025-08-07 12:03:04 +0530
17545379218111394414J,RFC Shipment,2025-08-07 09:08:42 +0530,pick_up_confirmed,RRL HR JHJ Luhari 3P RFC,2025-08-07 15:13:27 +0530,Jivo Cold Pressed Kachi Ghani Pure Mustard Oil 5 Litre,,Mustard Oil 5L,1,1250.0,401.0,0.0,849.0,Prepaid_Payments,SF1953255795JIM,Shadowfax,S06ENB5AKFA07000,2025-08-07 12:08:42 +0530
17545382783261637145J,RFC Shipment,2025-08-07 09:14:42 +0530,pick_up_confirmed,RRL HR JHJ Luhari 3P RFC,2025-08-07 11:01:24 +0530,Jivo Cold Pressed Kachi Ghani Pure Mustard Oil 5 Litre,,Mustard Oil 5L,1,1250.0,401.0,0.0,849.0,COD,SF1950977504JIM,Shadowfax,S06ENB5AKFA06964,2025-08-07 12:14:42 +0530
17545387967081259941J,RFC Shipment,2025-08-07 09:23:17 +0530,pick_up_confirmed,RRL HR JHJ Luhari 3P RFC,2025-08-07 13:19:45 +0530,"Jivo Extra Virgin Olive Oil, 1L for Dressings, Salad and Soups, Dips & Marinades.",,Extra Virgin Olive Oil 1 ltr,1,1590.0,891.0,0.0,699.0,COD,SF1951150512JIM,Shadowfax,S06ENB5AKFA06979,2025-08-07 12:23:17 +0530
17545388292741008105J,RFC Shipment,2025-08-07 09:23:50 +0530,pick_up_confirmed,RRL HR JHJ Luhari 3P RFC,2025-08-07 15:17:42 +0530,Jivo Cold Pressed oil Groundnut Oil - 5 Litre | Peanut Oil |Natural Cooking Oil | Chemical Free,,Groundnut oil 5L,2,2800.0,3202.0,0.0,2398.0,Prepaid_Payments,SF1953258938JIM,Shadowfax,S06ENB5AKFA07002,2025-08-07 12:23:50 +0530
17545407950871255054J,RFC Shipment,2025-08-07 09:56:35 +0530,pick_up_confirmed,RRL HR JHJ Luhari 3P RFC,2025-08-07 15:18:03 +0530,Jivo Cold Pressed Kachi Ghani Pure Mustard Oil 5 Litre,,Mustard Oil 5L,1,1250.0,401.0,0.0,849.0,COD,115761162135756,Delhivery,S06ENB5AKFA07003,2025-08-07 12:56:35 +0530
17545413503081179377J,RFC Shipment,2025-08-07 10:05:51 +0530,delivered,RRL HR JHJ Luhari 3P RFC,2025-08-07 14:48:43 +0530,JIVO Soyabean Cooking Oil 5 Ltr (Pack of 1),,Jivo Soyabean Oil 5L,1,1100.0,251.0,0.0,849.0,Prepaid_Payments,115761162130156,Delhivery,S06ENB5AKFA06997,2025-08-07 13:05:51 +0530
17545414952221450288J,RFC Shipment,2025-08-07 10:08:16 +0530,pick_up_confirmed,RRL HR JHJ Luhari 3P RFC,2025-08-07 15:30:39 +0530,Jivo Cold Pressed Kachi Ghani Pure Mustard Oil 5 Litre,,Mustard Oil 5L,1,1250.0,401.0,0.0,849.0,Prepaid_Payments,SF1953269697JIM,Shadowfax,S06ENB5AKFA07004,2025-08-07 13:08:16 +0530
17545414952221450288J,RFC Shipment,2025-08-07 10:08:16 +0530,pick_up_confirmed,RRL HR JHJ Luhari 3P RFC,2025-08-07 15:30:39 +0530,Jivo Gold Refined Oil Blend of Rice Bran oil & Sunflower oil 5 litre,,Jivo Gold_5 Ltr,1,1049.0,199.0,0.0,850.0,Prepaid_Payments,SF1953269697JIM,Shadowfax,S06ENB5AKFA07004,2025-08-07 13:08:16 +0530
17545417986961889495J,RFC Shipment,2025-08-07 10:13:19 +0530,pick_up_confirmed,RRL HR JHJ Luhari 3P RFC,2025-08-07 12:10:03 +0530,Jivo Cold Pressed Kachi Ghani Pure Mustard Oil 5 Litre,,Mustard Oil 5L,1,1250.0,401.0,0.0,849.0,COD,115761162103475,Delhivery,S06ENB5AKFA06966,2025-08-07 13:13:19 +0530
17545434828861895189J,RFC Shipment,2025-08-07 10:41:23 +0530,delivered,RRL HR JHJ Luhari 3P RFC,2025-08-07 15:16:08 +0530,Jivo Cold Pressed Sunflower Oil  5 Ltr - Chemical free,,Sunflower 5 ltr,1,1350.0,300.0,0.0,1050.0,COD,SF1953257782JIM,Shadowfax,S06ENB5AKFA07001,2025-08-07 13:41:23 +0530
17545436948641411465J,RFC Shipment,2025-08-07 10:44:55 +0530,pick_up_confirmed,RRL HR JHJ Luhari 3P RFC,2025-08-07 13:09:13 +0530,"Jivo Extra Virgin Olive Oil, 1L for Dressings, Salad and Soups, Dips & Marinades.",,Extra Virgin Olive Oil 1 ltr,1,1590.0,891.0,0.0,699.0,Prepaid_Payments,SF1951145011JIM,Shadowfax,S06ENB5AKFA06976,2025-08-07 13:44:55 +0530
17545440134171047165J,RFC Shipment,2025-08-07 10:50:14 +0530,delivered,RRL HR JHJ Luhari 3P RFC,2025-08-07 13:09:56 +0530,"Jivo Extra Virgin Olive Oil, 1L for Dressings, Salad and Soups, Dips & Marinades.",,Extra Virgin Olive Oil 1 ltr,1,1590.0,960.9,0.0,629.1,Prepaid_Payments,SF1951145329JIM,Shadowfax,S06ENB5AKFA06977,2025-08-07 13:50:14 +0530
17545441784041423768J,RFC Shipment,2025-08-07 10:52:59 +0530,delivered,RRL HR JHJ Luhari 3P RFC,2025-08-07 13:01:30 +0530,Jivo Cold Pressed Kachi Ghani Pure Mustard Oil 5 Litre,,Mustard Oil 5L,1,1250.0,401.0,0.0,849.0,Prepaid_Payments,115761162114550,Delhivery,S06ENB5AKFA06973,2025-08-07 13:52:59 +0530
17545444799591350844J,RFC Shipment,2025-08-07 10:58:00 +0530,pick_up_confirmed,RRL HR JHJ Luhari 3P RFC,2025-08-07 12:25:40 +0530,Jivo Cold Pressed Kachi Ghani Pure Mustard Oil 5 Litre,,Mustard Oil 5L,1,1250.0,485.9,0.0,764.1,Prepaid_Payments,SF1951098283JIM,Shadowfax,S06ENB5AKFA06968,2025-08-07 13:58:00 +0530
17545463213531487858J,RFC Shipment,2025-08-07 11:28:41 +0530,pick_up_confirmed,RRL HR JHJ Luhari 3P RFC,2025-08-07 13:47:51 +0530,Jivo Cold Pressed Kachi Ghani Pure Mustard Oil 5 Litre,,Mustard Oil 5L,1,1250.0,401.0,0.0,849.0,Prepaid_Payments,115761162121034,Delhivery,S06ENB5AKFA06984,2025-08-07 14:28:41 +0530
17545473503341315602J,RFC Shipment,2025-08-07 11:45:50 +0530,pick_up_confirmed,RRL HR JHJ Luhari 3P RFC,2025-08-07 13:58:46 +0530,Jivo Cold Pressed Kachi Ghani Pure Mustard Oil 5 Litre,,Mustard Oil 5L,1,1250.0,401.0,0.0,849.0,COD,115761162123263,Delhivery,S06ENB5AKFA06989,2025-08-07 14:45:50 +0530
17545482192661725127J,RFC Shipment,2025-08-07 12:00:21 +0530,pick_up_confirmed,RRL HR JHJ Luhari 3P RFC,2025-08-07 13:27:19 +0530,Jivo Cold Pressed Kachi Ghani Pure Mustard Oil 5 Litre,,Mustard Oil 5L,1,1250.0,401.0,0.0,849.0,COD,115761162118691,Delhivery,S06ENB5AKFA06981,2025-08-07 15:00:21 +0530
17545491464061479311J,RFC Shipment,2025-08-07 12:15:47 +0530,pick_up_confirmed,RRL HR JHJ Luhari 3P RFC,2025-08-07 14:31:20 +0530,Jivo Cold Pressed Sunflower Oil  5 Ltr - Chemical free,,Sunflower 5 ltr,1,1350.0,300.0,0.0,1050.0,COD,115761162128373,Delhivery,S06ENB5AKFA06994,2025-08-07 15:15:47 +0530
17545492069381256305J,RFC Shipment,2025-08-07 12:16:47 +0530,pick_up_confirmed,RRL HR JHJ Luhari 3P RFC,2025-08-07 13:50:46 +0530,Jivo Cold Pressed Kachi Ghani Pure Mustard Oil 5 Litre,,Mustard Oil 5L,1,1250.0,401.0,0.0,849.0,COD,SF1951169867JIM,Shadowfax,S06ENB5AKFA06985,2025-08-07 15:16:47 +0530
